"Date","Hour","State Library","Collins Place (South)","Collins Place (North)","Flagstaff Station","Melbourne Central","Town Hall (West)","Bourke Street Mall (North)","Bourke Street Mall (South)","Australia on Collins","Southern Cross Station","Victoria Point","New Quay","Waterfront City","Webb Bridge","Princes Bridge","Flinders St Station Underpass","Sandridge Bridge","Birrarung Marr","QV Market-Elizabeth (West)","Flinders St-Elizabeth St (East)","Spencer St-Collins St (North)","Spencer St-Collins St (South)","Bourke St-Russell St (West)","Convention/Exhibition Centre","Chinatown-Swanston St (North)","Chinatown-Lt Bourke St (South)","QV Market-Peel St","Vic Arts Centre","Lonsdale St (South)","Lygon St (West)","Flinders St-Spring St (West)","Flinders St-Spark Lane","Alfred Place","Queen Street (West)","Lygon Street (East)","Flinders St-Swanston St (West)","Spring St-Lonsdale St (South)"
"07/02/2015",5,1,29,11,7,86,598,0,28,0,12,4,14,3,5,79,64,69,38,120,68,51,27,102,15,10,0,5,50,60,21,7,6,9,13,"8",400,10
"07/02/2015",6,2,54,21,20,84,114,0,27,0,48,10,28,2,24,76,80,102,50,143,183,184,42,65,82,13,0,26,89,55,23,20,17,21,19,"8",360,29
"07/02/2015",7,1,65,33,20,224,187,0,74,0,69,21,47,16,73,183,284,149,180,229,386,374,84,90,257,60,0,67,155,80,41,50,50,35,30,"32",552,59
"07/02/2015",8,1,138,79,38,414,351,0,193,0,88,44,122,27,116,368,360,195,260,489,677,597,102,130,359,87,0,216,256,176,75,81,63,113,68,"53",935,79
"07/02/2015",9,2,190,109,75,622,935,0,579,0,77,59,214,35,110,792,634,303,302,758,980,674,168,204,542,200,0,261,840,257,118,55,120,148,152,"130",1571,125
"07/02/2015",10,6,239,119,94,805,1400,0,1259,0,80,70,178,36,149,1308,915,336,303,1150,1515,844,179,367,803,342,0,344,1225,396,160,69,108,158,198,"181",2159,182
"07/02/2015",11,20,266,140,106,851,2125,0,1825,0,82,78,242,35,123,1519,1212,488,345,1387,1960,1001,219,437,1013,643,0,377,1462,549,227,99,121,124,207,"208",2798,208
"07/02/2015",12,19,325,127,111,1834,2761,0,2100,0,71,79,290,78,150,1917,1257,531,327,1688,2076,957,212,677,1221,959,0,372,1886,912,332,85,106,246,239,"229",3335,328
"07/02/2015",13,27,395,183,110,2344,3093,0,2562,0,112,57,264,81,138,2127,1418,564,375,1652,2335,912,197,726,1261,1094,0,354,2120,828,380,103,149,216,175,"217",3719,413
"07/02/2015",14,30,318,167,136,2260,3022,0,2733,0,129,54,232,78,156,2252,1501,528,444,1352,2382,992,170,886,1103,1134,0,346,2216,814,404,186,182,173,160,"226",3851,289
"07/02/2015",15,29,410,136,120,2227,2879,0,2757,0,137,63,305,92,155,2180,1503,555,381,893,2240,943,241,871,1136,1012,0,236,2358,635,537,134,162,220,165,"250",3837,274
"07/02/2015",16,34,281,144,82,2085,2899,0,2648,0,113,103,389,123,165,2002,1345,521,367,544,2209,980,266,769,1026,977,0,103,1790,701,434,119,158,177,196,"200",3678,306
"07/02/2015",17,26,331,166,80,2080,2748,0,2070,0,158,157,621,150,182,2097,1285,542,451,405,2116,1063,234,787,928,1065,0,166,1769,752,590,97,189,167,186,"0",3658,275
"07/02/2015",18,24,451,167,109,2031,2150,0,1402,0,184,202,1470,165,253,2251,1252,420,572,391,1984,1027,186,801,868,1189,0,117,2570,833,763,83,214,266,191,"0",3386,288
"07/02/2015",19,20,414,123,111,2241,1883,0,684,0,122,112,1138,243,222,2216,1128,456,376,368,1610,852,163,922,648,1157,0,116,3032,827,1168,83,191,219,161,"0",3074,363
"07/02/2015",20,28,411,134,114,2135,1537,0,440,0,79,55,486,145,96,1984,1036,433,333,326,1330,424,129,831,492,1121,0,126,1718,894,1371,50,191,204,172,"0",2595,226
"07/02/2015",21,13,248,103,101,1926,1481,0,504,0,127,294,1675,260,264,1785,990,395,464,270,1457,876,174,900,523,983,0,79,1310,795,1601,50,155,111,297,"0",2934,248
"07/02/2015",22,13,273,132,119,1949,1682,0,418,0,87,119,744,232,105,2104,858,440,273,268,1310,632,151,802,538,885,0,67,2045,913,1547,59,141,130,325,"0",3080,424
"07/02/2015",23,10,223,91,107,2017,1900,0,402,0,64,101,366,121,54,1359,819,550,188,358,1255,499,114,821,464,655,0,65,967,957,1197,51,135,116,383,"0",3031,243
"08/02/2015",0,5,108,57,59,1029,1415,0,262,0,49,108,178,62,26,821,564,341,132,181,900,330,85,717,332,457,0,41,397,696,777,41,77,83,328,"0",2271,154
"08/02/2015",1,2,58,35,49,628,765,0,210,0,8,19,90,29,7,374,293,121,43,156,402,116,56,658,174,395,0,31,139,645,281,15,34,90,312,"0",1268,97
"08/02/2015",2,2,35,29,48,350,729,0,122,0,23,17,25,8,10,187,202,94,40,151,347,97,42,483,62,159,0,39,125,377,86,12,48,37,207,"5",1138,39
"08/02/2015",3,1,30,33,21,266,470,0,107,0,16,19,23,2,6,97,128,59,36,86,260,111,62,437,39,117,0,19,56,308,29,5,20,22,202,"23",798,10
"08/02/2015",4,0,12,9,16,97,159,0,40,0,9,8,14,3,3,83,70,38,13,72,145,61,47,427,37,61,0,10,51,231,21,7,17,15,51,"14",511,31
"08/02/2015",5,0,21,8,14,61,117,0,41,0,18,11,14,4,7,66,63,32,17,38,126,47,77,205,42,27,0,4,71,109,9,9,11,8,47,"21",272,20
"08/02/2015",6,0,16,13,20,85,101,0,56,0,15,24,18,6,13,85,63,46,70,46,146,91,38,45,63,16,0,22,107,132,16,26,32,29,20,"13",321,27
"08/02/2015",7,1,55,19,17,167,175,0,75,0,24,15,49,7,51,153,136,99,143,166,214,276,75,69,153,54,0,54,279,122,35,41,24,38,24,"10",482,41
"08/02/2015",8,0,75,26,26,302,338,0,165,0,62,27,124,14,82,310,241,170,209,310,462,561,164,129,268,113,0,93,289,125,44,33,53,67,56,"25",793,73
"08/02/2015",9,3,159,87,46,438,676,0,440,0,76,23,167,51,118,718,518,214,361,543,939,616,182,183,570,189,0,165,746,205,66,75,95,109,74,"118",1383,101
"08/02/2015",10,3,194,102,62,711,1206,0,952,0,58,63,250,49,165,1299,842,366,412,895,1224,749,242,233,963,302,0,263,1386,326,142,74,146,147,162,"94",2029,166
"08/02/2015",11,12,236,95,87,1097,2012,0,1610,0,74,71,317,92,187,1895,1036,441,486,1218,1595,826,242,443,1200,528,0,337,1869,404,215,73,113,126,147,"175",3013,206
"08/02/2015",12,26,321,122,94,1491,2493,0,1904,0,72,59,496,200,238,2335,1145,448,501,1528,1730,944,199,581,1283,824,0,374,2430,650,331,75,169,92,165,"260",3500,246
"08/02/2015",13,38,236,106,100,1885,2827,0,2335,0,95,54,511,126,198,2482,1344,509,525,1613,2124,895,235,848,1445,1112,0,392,2495,856,571,65,129,111,174,"286",3705,243
"08/02/2015",14,40,325,110,100,1899,2944,0,2469,0,93,62,520,133,211,2594,1361,606,562,1449,2217,881,187,806,1401,1024,0,326,2631,725,601,99,130,86,152,"321",3939,216
"08/02/2015",15,35,341,170,102,2161,2772,0,2647,0,107,46,563,139,229,2599,1322,660,600,1131,2145,879,250,776,1573,1022,0,279,2915,671,834,102,183,77,183,"301",3809,280
"08/02/2015",16,31,293,157,90,1940,2671,0,2306,0,100,56,500,137,221,2313,1175,559,558,786,2432,916,170,715,1264,874,0,161,2606,601,783,99,144,83,149,"269",3664,471
"08/02/2015",17,27,293,106,92,1872,2202,0,1598,0,124,107,413,118,205,2202,1220,528,426,391,2163,982,257,708,978,944,0,130,2431,627,611,82,119,63,153,"0",3382,218
"08/02/2015",18,15,287,83,97,1758,1671,0,824,0,109,77,369,104,131,1473,968,396,324,332,1492,831,193,732,641,968,0,121,1388,625,605,114,184,78,112,"0",2829,212
"08/02/2015",19,12,204,78,91,1536,1210,0,408,0,74,54,277,79,68,1161,813,357,180,294,1439,646,152,734,368,944,0,118,1034,626,740,78,132,72,103,"0",2208,359
"08/02/2015",20,14,176,67,89,1470,1027,0,292,0,91,67,234,69,65,1334,745,332,164,305,1287,679,102,792,310,843,0,115,1281,634,853,56,131,50,79,"0",2109,222
"08/02/2015",21,8,191,51,90,1279,926,0,300,0,67,41,178,46,44,1005,806,302,85,284,1123,658,155,576,271,563,0,93,653,418,747,54,81,58,117,"0",2007,142
"08/02/2015",22,2,63,38,60,943,608,0,187,0,34,39,93,30,34,623,500,265,50,180,847,375,84,352,146,410,0,66,332,404,466,29,80,86,51,"0",1531,99
"08/02/2015",23,2,58,33,57,496,373,0,82,0,20,14,83,25,15,369,322,212,40,162,486,305,51,220,70,201,0,50,169,317,276,18,43,47,28,"0",1372,50
"09/02/2015",0,1,18,13,31,228,220,0,42,0,10,14,21,8,12,140,152,81,16,79,239,128,47,173,29,102,0,24,77,233,127,23,18,32,22,"0",535,41
"09/02/2015",1,1,15,9,18,110,74,0,25,0,1,13,24,8,3,68,58,35,12,66,70,28,15,103,56,48,22,7,41,133,33,1,4,15,3,"0",209,11
"09/02/2015",2,2,8,1,3,49,60,0,15,0,0,3,16,11,1,45,47,26,8,55,59,13,9,84,10,21,18,7,31,137,18,1,8,17,6,"0",129,0
"09/02/2015",3,0,8,3,5,57,42,0,6,0,0,3,12,2,2,46,19,5,10,23,49,4,6,62,4,17,9,7,54,163,10,2,1,6,9,"7",98,4
"09/02/2015",4,0,14,7,8,35,40,0,22,0,7,1,2,2,3,66,33,35,6,24,30,11,8,30,4,22,13,5,73,303,9,5,10,5,4,"5",166,7
"09/02/2015",5,1,44,25,88,61,54,0,26,0,34,17,8,0,16,103,107,72,35,30,143,121,20,39,51,19,2,4,172,42,23,11,20,15,16,"5",257,16
"09/02/2015",6,0,216,158,525,140,150,0,63,0,311,63,65,13,105,328,336,181,147,78,488,560,116,88,201,17,20,16,393,62,20,63,44,89,48,"10",614,49
"09/02/2015",7,5,755,695,2119,416,506,0,236,0,1282,283,192,38,246,1004,1081,595,536,171,1308,1716,461,138,549,122,43,74,1034,122,85,181,158,226,234,"58",1593,185
"09/02/2015",8,28,1983,1798,4993,993,1106,0,603,0,2253,483,395,95,438,1783,2492,1384,855,426,2670,3638,1055,348,829,228,158,151,2064,267,170,405,348,503,745,"164",3349,781
"09/02/2015",9,9,1226,877,2450,916,1208,0,725,0,1131,327,185,40,211,1024,1312,547,320,470,1817,2042,562,299,392,213,134,87,1022,276,179,295,172,381,521,"181",2500,575
"09/02/2015",10,6,701,453,927,915,1750,0,1191,0,368,183,177,33,136,885,945,376,285,494,1623,1318,405,342,338,357,200,133,654,365,203,151,150,322,416,"206",2559,647
"09/02/2015",11,15,600,364,744,985,2292,0,1574,0,369,222,228,54,154,994,986,404,252,664,1905,1073,388,550,490,589,0,117,821,564,261,147,151,320,488,"221",2929,562
"09/02/2015",12,39,1637,660,1328,2391,3198,0,2978,0,841,394,497,165,599,1482,1886,637,527,1043,2896,1832,748,1158,713,1068,0,135,1107,1057,492,263,331,761,881,"462",3587,1163
"09/02/2015",13,32,1711,732,1458,2506,3683,0,3558,0,896,384,490,177,518,1679,2023,652,470,982,3110,1906,751,1245,857,1076,0,141,1270,950,501,291,369,861,736,"491",4107,1072
"09/02/2015",14,37,758,496,1002,2156,3101,0,2511,0,487,246,205,67,204,1484,1354,564,299,650,2692,1374,471,769,670,935,0,119,1129,660,430,225,244,425,410,"276",4155,645
"09/02/2015",15,33,675,530,1286,2270,3153,0,2294,0,584,242,252,73,162,1618,1251,523,323,542,2757,1939,446,715,876,943,0,137,1357,590,413,189,209,295,470,"265",4576,587
"09/02/2015",16,39,721,958,2312,2308,3063,0,2068,0,1445,400,228,65,241,1869,1419,717,429,636,3193,2638,497,792,753,896,0,135,1664,607,400,267,222,287,464,"195",4536,500
"09/02/2015",17,57,1342,1831,4108,2453,3021,0,1948,0,2362,541,374,79,530,2822,2531,1513,927,630,3596,3709,662,1117,1168,1058,0,204,2549,740,419,437,320,350,770,"0",4979,502
"09/02/2015",18,19,742,867,1658,2242,2419,0,1325,0,959,335,337,68,352,2121,1516,869,1040,494,2865,2034,409,930,860,967,0,160,1747,715,501,203,238,262,438,"0",3778,313
"09/02/2015",19,33,335,260,532,1800,1707,0,616,0,268,204,304,71,158,1738,1073,467,392,400,2101,953,164,750,457,924,0,117,1665,632,643,115,171,183,291,"0",2725,189
"09/02/2015",20,18,296,130,293,1518,1207,0,402,0,119,111,338,77,112,1037,853,400,302,370,1698,604,153,868,360,752,0,102,582,613,529,78,135,105,205,"0",2185,164
"09/02/2015",21,9,264,141,176,1394,1031,0,302,0,101,63,186,55,76,975,821,320,112,292,1296,475,99,590,320,545,0,70,550,447,697,66,137,91,190,"0",1975,113
"09/02/2015",22,6,162,57,113,880,642,0,206,0,56,40,102,26,39,1287,510,228,99,199,915,333,86,404,132,361,0,53,1187,319,333,40,51,82,82,"0",1408,96
"09/02/2015",23,2,75,31,53,526,338,0,109,0,30,30,58,14,24,450,305,192,26,128,511,146,62,302,102,166,0,33,245,190,129,26,41,35,40,"0",870,42
"10/02/2015",0,0,27,8,42,226,146,0,62,0,8,5,10,5,4,153,122,62,19,88,248,62,44,161,30,75,0,22,77,100,61,15,17,24,24,"0",365,48
"10/02/2015",1,1,21,4,13,100,71,0,25,0,5,3,8,3,1,39,56,14,9,47,57,21,9,106,11,57,0,6,27,42,20,5,13,25,8,"0",158,24
"10/02/2015",2,0,7,2,11,36,35,0,29,0,3,0,3,2,1,44,32,15,4,31,26,19,14,73,10,38,0,5,15,25,12,3,1,27,5,"1",83,1
"10/02/2015",3,0,7,1,5,28,26,0,10,0,0,6,3,0,0,31,31,11,14,23,20,12,1,61,5,30,0,5,36,26,11,0,2,7,4,"7",58,5
"10/02/2015",4,0,14,3,8,42,34,0,5,0,6,0,3,0,1,59,22,36,10,24,33,14,1,39,13,7,10,3,57,31,8,4,2,2,0,"3",92,8
"10/02/2015",5,1,38,31,105,68,79,0,20,0,59,15,12,1,18,106,99,73,48,70,140,171,33,26,43,24,12,7,135,24,12,14,30,14,15,"9",251,23
"10/02/2015",6,2,231,183,721,144,185,0,64,0,415,126,100,11,140,327,523,276,240,129,504,729,168,104,213,30,17,27,411,60,24,72,44,58,73,"14",677,63
"10/02/2015",7,0,816,793,2272,390,538,0,212,0,1396,314,222,52,277,980,1141,644,617,299,1322,1756,432,153,575,85,47,71,965,110,97,206,150,207,248,"60",1550,206
"10/02/2015",8,22,1865,1830,4787,1030,1114,0,610,0,2640,565,311,74,438,1726,2579,1284,969,576,2544,3539,1117,323,957,237,0,181,2059,315,176,431,298,520,705,"176",3271,742
"10/02/2015",9,105,1162,944,2734,869,1263,0,665,0,1362,381,177,26,224,1164,1350,578,437,639,1801,2115,621,250,420,180,0,185,1264,306,235,288,188,430,539,"166",2769,600
"10/02/2015",10,23,696,471,998,966,1593,0,1134,0,470,232,127,29,146,1039,876,347,296,909,1602,1367,486,384,339,334,0,203,945,369,222,181,147,330,500,"186",2405,577
"10/02/2015",11,14,663,415,864,972,2220,0,1481,0,412,199,189,35,181,1231,1030,402,342,1104,1821,1236,470,529,379,535,0,233,1163,489,227,148,156,301,513,"258",2825,471
"10/02/2015",12,35,1598,652,1275,2290,3308,0,2987,0,1022,464,421,116,560,1464,1832,535,748,1758,2778,2011,768,1190,643,1036,0,314,1234,1026,483,261,342,808,945,"387",3695,1009
"10/02/2015",13,61,1715,777,1508,2425,3507,0,3276,0,912,417,427,113,496,1532,1927,616,598,1691,3105,1921,724,1259,697,1139,0,349,1298,975,512,319,444,770,703,"398",4015,1159
"10/02/2015",14,24,787,483,1022,2148,3093,0,2113,0,516,250,233,77,201,1560,1268,428,298,1019,2664,1606,420,778,532,910,0,173,1053,670,362,231,216,369,456,"303",3746,636
"10/02/2015",15,30,648,530,1284,2122,3042,0,2074,0,683,261,230,92,179,1521,1274,462,284,785,2743,1869,441,746,586,894,0,154,1208,539,444,210,233,238,471,"249",4110,698
"10/02/2015",16,17,746,1006,2378,2228,3119,0,2112,0,1546,444,238,60,261,2000,1528,761,571,621,3194,2729,516,744,749,975,0,139,1585,669,335,303,247,271,510,"159",4603,527
"10/02/2015",17,20,1206,1833,4097,2448,2991,0,2084,0,2484,619,331,81,543,2708,2979,1618,943,625,3690,3753,715,928,1167,1040,0,176,2227,790,415,468,403,359,806,"26",5122,575
"10/02/2015",18,33,772,827,1714,2199,2380,0,1375,0,994,342,429,96,318,2073,1695,859,1155,547,2885,2120,398,877,871,1032,0,204,1682,766,419,179,278,304,467,"154",3927,315
"10/02/2015",19,26,428,294,623,1878,1625,0,643,0,330,201,410,95,171,1850,1004,433,882,454,2111,1013,254,940,440,1012,0,145,1541,689,602,108,207,172,287,"312",2915,279
"10/02/2015",20,14,301,174,339,1663,1315,0,445,0,163,92,391,96,130,1298,787,422,287,360,1692,603,170,793,386,825,0,95,557,559,936,66,143,104,155,"394",2328,188
"10/02/2015",21,15,192,116,209,1559,1080,0,335,0,112,72,316,109,116,1089,728,293,163,300,1379,515,188,634,386,664,0,80,601,490,833,73,115,101,154,"374",1832,199
"10/02/2015",22,5,138,76,130,1030,679,0,185,0,67,47,189,37,47,1316,676,279,848,267,1112,326,125,505,213,504,0,58,1027,432,592,64,172,92,91,"175",1740,122
"10/02/2015",23,0,124,46,76,609,444,0,120,0,58,6,117,27,34,585,372,220,222,154,685,215,70,300,105,226,0,41,327,278,260,29,72,84,46,"116",1197,75
"11/02/2015",0,4,39,9,17,241,174,0,58,0,15,7,32,17,9,157,117,48,39,97,272,80,29,144,38,93,0,15,63,157,105,14,20,31,25,"21",400,49
"11/02/2015",1,1,27,7,15,155,90,0,42,0,6,1,11,7,2,93,60,34,11,51,60,23,7,130,23,66,0,7,37,58,49,7,16,1,12,"9",199,21
"11/02/2015",2,0,27,2,13,81,50,0,6,0,2,2,14,8,5,29,35,16,7,41,46,8,4,68,10,13,0,5,19,43,29,4,3,4,9,"4",77,3
"11/02/2015",3,1,6,2,4,30,30,0,6,0,2,2,14,0,0,27,15,9,16,30,38,14,5,183,5,20,0,6,54,47,5,2,2,6,4,"6",91,4
"11/02/2015",4,1,6,5,3,25,33,0,15,0,3,1,6,0,0,36,8,30,8,33,34,19,4,62,8,13,0,2,53,30,6,0,11,6,1,"4",125,4
"11/02/2015",5,0,67,20,87,62,74,0,28,0,45,12,11,5,26,106,108,83,35,31,133,152,34,13,58,14,0,8,134,16,13,11,12,13,11,"13",280,20
"11/02/2015",6,1,212,170,622,153,163,0,85,0,346,83,108,21,139,322,493,263,234,98,521,708,130,91,275,26,0,29,377,55,31,79,65,119,80,"14",583,73
"11/02/2015",7,5,774,777,2130,378,568,0,222,0,1390,305,228,58,275,910,1138,564,540,179,1273,1871,447,150,607,92,0,62,945,139,83,201,157,237,246,"53",1638,244
"11/02/2015",8,14,1905,1732,5068,925,1181,0,597,0,2685,511,339,113,410,1828,2442,1281,797,440,2714,3559,1110,315,797,224,0,158,2041,305,185,439,264,540,745,"187",3571,830
"11/02/2015",9,6,1162,899,2491,850,1187,0,835,0,1227,309,202,55,187,977,1407,490,372,519,1856,2040,681,302,403,181,0,117,1022,307,170,281,209,429,517,"172",2572,638
"11/02/2015",10,6,759,424,961,955,1701,0,1215,0,428,196,163,33,144,918,919,343,297,564,1560,1575,431,384,298,347,0,144,664,366,204,173,167,327,509,"199",2649,614
"11/02/2015",11,10,718,406,804,997,2031,0,1611,0,389,184,170,53,134,1021,1074,487,315,625,1939,1316,496,476,842,537,0,108,825,458,232,203,164,299,437,"203",2921,556
"11/02/2015",12,47,1565,663,1163,2276,3158,0,2782,0,936,468,391,94,504,1399,1784,592,443,1205,2827,1957,754,1131,929,1027,0,234,1179,1025,425,300,313,795,838,"417",3630,1142
"11/02/2015",13,44,1697,645,1375,2404,3543,0,3187,0,850,377,340,106,489,1433,1863,476,482,1086,2937,1986,627,1146,630,1096,0,164,1087,1074,519,307,363,804,611,"401",4092,1035
"11/02/2015",14,30,818,489,1066,2144,3017,0,2204,0,462,230,191,64,182,1419,1318,502,441,776,2412,1478,403,849,556,933,0,149,1051,693,295,232,231,393,512,"188",3586,629
"11/02/2015",15,29,661,500,1253,2108,2911,0,2269,0,602,218,233,63,218,1588,1260,604,490,661,2584,1811,403,730,591,857,0,126,1387,580,325,197,216,275,493,"232",3863,643
"11/02/2015",16,29,702,903,2310,2359,2984,0,2260,0,1418,380,175,35,251,1922,1506,783,455,799,3055,2600,452,817,766,802,0,141,1635,606,305,294,214,282,489,"158",4190,497
"11/02/2015",17,47,1313,1767,3944,2527,3291,0,2180,0,2323,583,301,77,527,2733,2573,1472,834,1298,3632,3659,686,971,997,930,0,268,2217,799,416,448,336,368,853,"142",4909,577
"11/02/2015",18,30,830,786,1727,2087,2619,0,1375,0,945,342,272,79,320,1786,1632,919,1160,1375,2755,1951,338,994,706,1047,0,396,1161,771,472,256,228,254,477,"271",3800,368
"11/02/2015",19,12,386,333,603,1999,1739,0,604,0,297,136,209,33,171,1209,1095,487,377,1477,2084,987,199,894,346,1033,0,330,707,691,636,112,151,210,291,"344",2591,322
"11/02/2015",20,15,235,154,358,1721,1308,0,357,0,136,120,219,38,86,943,783,369,280,1359,1622,592,174,795,298,855,0,571,371,656,648,76,114,82,244,"307",2101,221
"11/02/2015",21,12,209,96,220,1338,1076,0,333,0,97,57,162,43,90,879,782,274,154,933,1425,512,122,654,237,633,0,419,403,488,723,63,138,74,203,"236",1855,196
"11/02/2015",22,8,141,73,164,940,708,0,204,0,64,33,115,28,53,710,614,368,91,629,1009,362,103,478,220,480,0,229,289,423,544,43,93,70,112,"182",1445,131
"11/02/2015",23,3,118,42,104,555,409,0,119,0,37,21,64,24,25,369,337,183,23,185,621,189,66,238,146,243,0,55,146,279,236,22,55,35,66,"81",1085,67
"12/02/2015",0,0,42,18,47,262,187,0,65,0,12,10,30,3,20,129,142,71,17,123,254,76,31,180,94,111,0,19,52,194,128,11,14,25,76,"28",450,53
"12/02/2015",1,1,37,14,20,142,109,0,42,0,11,7,25,4,1,52,66,13,7,74,98,28,5,118,19,58,0,11,26,77,44,4,18,2,45,"undefined",146,7
"12/02/2015",2,0,9,2,10,68,47,0,14,0,11,1,1,0,0,16,30,6,7,47,40,26,2,44,6,36,0,13,13,29,33,4,6,2,53,"undefined",116,9
"12/02/2015",3,0,3,0,9,25,35,0,17,0,1,1,3,0,2,35,35,12,15,35,35,12,9,50,6,9,0,7,33,24,10,3,7,15,36,"undefined",82,2
"12/02/2015",4,2,12,2,13,37,31,0,22,0,3,0,5,1,4,40,37,36,11,45,25,28,6,44,6,9,0,6,40,28,8,4,2,4,8,"undefined",84,4
"12/02/2015",5,0,62,24,112,60,82,0,33,0,50,14,14,1,27,105,129,96,45,72,128,183,27,27,39,8,0,13,105,31,10,15,21,13,11,"undefined",240,22
"12/02/2015",6,2,203,183,648,153,180,0,89,0,362,83,115,11,126,323,478,238,219,156,504,783,137,89,234,20,0,37,251,51,40,75,37,66,83,"undefined",552,62
"12/02/2015",7,4,851,832,2211,365,535,0,236,0,1360,294,205,46,293,950,1167,595,556,314,1293,1699,434,120,516,101,0,84,780,134,111,197,138,210,290,"undefined",1467,239
"12/02/2015",8,19,1812,1766,5070,904,1115,0,580,0,2903,437,308,71,410,1651,2529,1328,742,564,2738,3548,1029,301,781,203,0,191,1529,277,196,357,359,558,745,"undefined",3317,789
"12/02/2015",9,11,1237,1045,2523,902,1297,0,750,0,1340,304,145,29,187,1091,1380,592,331,626,1635,2135,570,294,383,208,0,182,896,344,199,261,245,433,500,"undefined",2445,616
"12/02/2015",10,14,712,493,984,1111,1558,0,1093,0,544,214,129,32,134,882,978,348,269,866,1608,1431,457,403,340,427,0,160,651,409,226,174,137,336,512,"undefined",2498,687
"12/02/2015",11,17,694,406,849,1420,2310,0,1592,0,456,175,206,47,138,1198,998,554,376,1013,1963,1316,374,520,424,586,0,215,930,514,294,188,159,273,516,"undefined",3034,569
"12/02/2015",12,30,1745,670,1257,2435,3394,0,2954,0,999,423,467,115,602,1680,1950,634,714,1874,2840,2098,717,1371,664,1052,0,313,1158,1089,406,317,353,813,886,"undefined",3859,954
"12/02/2015",13,44,1671,700,1484,2707,3695,0,3562,0,975,457,375,110,560,1683,2030,537,578,1711,3110,2008,749,1124,1139,1111,0,286,1398,1096,555,279,365,851,710,"undefined",4290,1069
"12/02/2015",14,33,840,510,1027,2271,3232,0,2551,0,526,276,232,48,234,1608,1365,476,435,1188,2694,1506,452,799,599,902,0,240,1412,635,396,202,204,391,429,"undefined",3981,688
"12/02/2015",15,21,735,562,1319,2449,3187,0,2589,0,710,247,210,60,198,1790,1413,566,548,845,2662,1825,459,846,662,851,0,187,1394,685,450,228,279,376,566,"undefined",4346,649
"12/02/2015",16,26,774,984,2379,2429,3220,0,2551,0,1424,367,267,89,252,2064,1803,797,488,725,3154,2595,499,815,809,829,0,209,1574,659,382,344,266,316,524,"undefined",4628,513
"12/02/2015",17,63,1292,1735,3985,2721,3569,0,2497,0,2309,577,368,81,590,2942,2704,1664,962,688,3851,3621,738,960,1199,1071,0,236,2385,864,500,409,353,428,817,"undefined",5319,610
"12/02/2015",18,50,832,895,1691,2467,2955,0,1861,0,934,335,349,85,388,2407,1787,948,752,566,3056,1926,345,1030,935,1154,0,165,2029,882,506,243,242,273,451,"undefined",4469,359
"12/02/2015",19,30,445,347,582,2150,2152,0,1182,0,290,158,302,65,154,2075,1161,600,387,495,2203,1131,248,957,436,1050,0,155,2074,720,699,103,149,176,261,"undefined",3391,283
"12/02/2015",20,25,301,172,366,1884,1781,0,909,0,142,126,320,87,134,1329,937,396,257,377,1881,624,167,829,470,1012,0,136,745,736,616,95,144,117,191,"undefined",2665,268
"12/02/2015",21,5,259,128,218,1686,1928,0,527,0,123,93,214,56,86,1571,932,429,204,302,1617,546,156,793,289,786,0,105,1030,657,646,68,125,151,241,"undefined",2699,197
"12/02/2015",22,6,168,74,116,1312,1228,0,327,0,58,62,88,31,49,1889,633,308,145,212,1192,370,137,636,251,603,0,67,1704,497,433,51,129,138,128,"undefined",2268,162
"12/02/2015",23,2,119,46,116,847,816,0,166,0,36,31,72,7,33,651,483,243,48,129,782,188,99,519,93,312,0,45,309,386,237,43,66,50,72,"undefined",1533,94
"13/02/2015",0,1,35,26,61,472,636,0,91,0,8,10,29,7,15,226,150,90,27,121,382,125,45,317,58,152,0,29,102,286,121,7,22,26,49,"undefined",734,41
"13/02/2015",1,0,35,13,18,251,157,0,68,0,6,9,7,3,1,105,100,30,7,69,126,39,10,179,24,97,0,16,60,203,40,3,7,10,31,"undefined",345,5
"13/02/2015",2,1,13,5,15,129,149,0,30,0,9,5,11,2,0,16,51,14,11,55,58,19,15,146,21,46,0,12,13,140,13,5,5,3,18,"undefined",216,12
